"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"New York","Nassau",2018,365,340,25,0,0,0,0,92,45,21,0,0,0,7,358,0
"New York","New York",2018,365,255,99,10,1,0,0,151,66,41,0,0,142,0,223,0
"New York","Niagara",2018,320,294,25,1,0,0,0,101,50,34,0,0,320,0,0,0
"New York","Oneida",2018,364,347,17,0,0,0,0,70,43,18,0,0,0,0,364,0
"New York","Onondaga",2018,365,319,44,2,0,0,0,115,57,35,0,0,310,1,54,0
"New York","Orange",2018,365,323,41,1,0,0,0,147,53,35,0,0,261,0,104,0
"New York","Oswego",2018,350,324,25,1,0,0,0,112,47,32,0,0,350,0,0,0
"New York","Putnam",2018,352,332,18,1,1,0,0,151,45,31,0,0,337,15,0,0
"New York","Queens",2018,365,288,69,8,0,0,0,140,60,39,0,66,170,0,129,0
"New York","Richmond",2018,363,286,71,6,0,0,0,136,61,37,0,0,132,0,231,0
"New York","Rockland",2018,365,320,39,5,0,1,0,210,54,35,0,0,302,0,63,0
"New York","Saratoga",2018,361,341,19,1,0,0,0,119,45,31,0,0,361,0,0,0
"New York","Seneca",2018,364,364,0,0,0,0,0,17,0,0,0,0,0,364,0,0
"New York","St. Lawrence",2018,359,282,66,11,0,0,0,110,81,14,0,0,0,359,0,0
"New York","Steuben",2018,361,326,35,0,0,0,0,87,50,32,1,0,295,0,65,0
"New York","Suffolk",2018,365,300,54,10,1,0,0,172,61,39,0,0,287,0,78,0
"New York","Tompkins",2018,364,330,32,2,0,0,0,101,49,33,0,0,353,11,0,0
"New York","Wayne",2018,239,210,25,4,0,0,0,115,58,38,0,0,239,0,0,0
"New York","Westchester",2018,365,316,37,11,1,0,0,169,58,34,0,0,289,0,76,0
"North Carolina","Alexander",2018,233,198,35,0,0,0,0,100,58,40,0,0,233,0,0,0
"North Carolina","Avery",2018,356,327,29,0,0,0,0,87,50,38,0,0,345,0,11,0
"North Carolina","Beaufort",2018,299,299,0,0,0,0,0,30,10,0,0,0,0,299,0,0
"North Carolina","Brunswick",2018,329,307,21,1,0,0,0,116,40,0,0,0,0,329,0,0
"North Carolina","Buncombe",2018,365,318,47,0,0,0,0,93,53,35,0,0,193,3,169,0
"North Carolina","Caldwell",2018,244,209,35,0,0,0,0,93,58,39,0,0,244,0,0,0
"North Carolina","Carteret",2018,222,202,20,0,0,0,0,77,49,38,0,0,222,0,0,0
"North Carolina","Caswell",2018,232,198,34,0,0,0,0,97,58,40,0,0,232,0,0,0
"North Carolina","Catawba",2018,352,297,55,0,0,0,0,77,55,32,0,0,0,0,352,0
"North Carolina","Cumberland",2018,349,284,65,0,0,0,0,100,57,38,0,0,194,0,145,10
"North Carolina","Davidson",2018,353,275,78,0,0,0,0,76,56,37,0,0,0,0,353,0
"North Carolina","Durham",2018,358,272,86,0,0,0,0,100,58,42,0,0,160,0,197,1
"North Carolina","Edgecombe",2018,354,321,33,0,0,0,0,80,50,33,0,0,187,0,167,0
"North Carolina","Forsyth",2018,365,242,121,2,0,0,0,101,67,44,0,7,193,0,165,0
"North Carolina","Graham",2018,195,165,30,0,0,0,0,93,64,43,0,0,195,0,0,0
"North Carolina","Granville",2018,233,193,40,0,0,0,0,93,61,42,0,0,233,0,0,0
"North Carolina","Guilford",2018,355,280,74,1,0,0,0,105,62,40,0,0,211,0,128,16
"North Carolina","Haywood",2018,365,250,85,24,6,0,0,199,90,44,0,0,197,158,10,0
"North Carolina","Hyde",2018,76,75,1,0,0,0,0,54,32,20,0,0,0,0,76,0
"North Carolina","Jackson",2018,125,116,9,0,0,0,0,66,45,26,0,0,0,0,125,0
"North Carolina","Johnston",2018,354,292,62,0,0,0,0,90,55,39,0,0,161,0,193,0
"North Carolina","Lee",2018,210,145,65,0,0,0,0,83,59,45,0,0,127,0,83,0
"North Carolina","Lenoir",2018,278,249,28,1,0,0,0,108,51,36,0,0,222,0,0,56
"North Carolina","Lincoln",2018,225,184,41,0,0,0,0,90,58,41,0,0,225,0,0,0
"North Carolina","Macon",2018,356,340,16,0,0,0,0,93,45,31,0,0,356,0,0,0
"North Carolina","Martin",2018,289,261,28,0,0,0,0,80,50,34,0,0,224,0,0,65
"North Carolina","Mecklenburg",2018,360,242,113,5,0,0,0,108,71,44,1,5,200,0,153,1
"North Carolina","Mitchell",2018,355,339,16,0,0,0,0,78,45,20,0,0,0,0,355,0
"North Carolina","Montgomery",2018,363,329,34,0,0,0,0,97,50,35,0,0,258,0,105,0
"North Carolina","New Hanover",2018,329,308,21,0,0,0,0,77,48,30,0,0,201,0,128,0
"North Carolina","Person",2018,356,328,28,0,0,0,0,97,50,33,0,0,232,124,0,0
"North Carolina","Pitt",2018,345,306,39,0,0,0,0,87,51,35,0,0,189,0,156,0
"North Carolina","Rockingham",2018,290,247,43,0,0,0,0,90,54,38,0,0,233,57,0,0
"North Carolina","Rowan",2018,336,322,14,0,0,0,0,74,48,35,0,0,336,0,0,0
"North Carolina","Swain",2018,363,309,54,0,0,0,0,80,54,36,0,0,177,0,186,0
"North Carolina","Union",2018,189,143,43,3,0,0,0,122,67,44,0,0,189,0,0,0
"North Carolina","Wake",2018,361,245,115,0,1,0,0,155,62,44,1,0,150,0,210,0
"North Carolina","Yancey",2018,230,184,46,0,0,0,0,84,64,44,0,0,230,0,0,0
"North Dakota","Billings",2018,361,321,40,0,0,0,0,90,54,38,0,0,304,0,57,0
"North Dakota","Burke",2018,361,317,43,1,0,0,0,108,51,34,0,1,329,2,28,1
"North Dakota","Burleigh",2018,363,299,60,2,2,0,0,153,56,37,2,7,184,0,166,4
"North Dakota","Cass",2018,360,315,44,1,0,0,0,121,53,35,0,9,239,0,103,9
"North Dakota","Dunn",2018,349,309,40,0,0,0,0,90,51,34,0,1,285,0,62,1
"North Dakota","McKenzie",2018,355,309,46,0,0,0,0,92,54,37,0,0,300,1,51,3
"North Dakota","Mercer",2018,365,319,41,5,0,0,0,127,58,36,0,4,292,10,58,1
"North Dakota","Oliver",2018,360,305,52,3,0,0,0,122,58,36,0,0,300,1,56,3
"North Dakota","Ward",2018,360,328,29,3,0,0,0,112,49,31,0,0,224,0,124,12
"North Dakota","Williams",2018,365,287,77,1,0,0,0,119,61,38,0,0,207,60,95,3
"Ohio","Adams",2018,359,342,17,0,0,0,0,66,42,23,0,0,0,26,333,0
"Ohio","Allen",2018,365,304,56,5,0,0,0,119,59,39,0,0,215,9,141,0
"Ohio","Ashtabula",2018,365,329,33,3,0,0,0,129,50,31,0,0,243,122,0,0
"Ohio","Athens",2018,94,88,6,0,0,0,0,57,46,28,0,0,0,0,94,0
"Ohio","Belmont",2018,365,350,15,0,0,0,0,69,36,17,1,253,0,1,104,6
"Ohio","Butler",2018,365,269,90,6,0,0,0,140,69,41,0,0,284,10,65,6
"Ohio","Clark",2018,365,240,121,4,0,0,0,140,67,44,0,0,160,3,202,0
"Ohio","Clermont",2018,356,287,67,2,0,0,0,101,61,40,0,0,222,0,134,0
"Ohio","Clinton",2018,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,0
"Ohio","Columbiana",2018,303,302,1,0,0,0,0,52,12,1,0,0,0,240,0,63
"Ohio","Cuyahoga",2018,365,221,133,11,0,0,0,133,75,45,0,8,177,2,166,12
"Ohio","Delaware",2018,244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,0
"Ohio","Fayette",2018,364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,0
"Ohio","Franklin",2018,365,261,102,2,0,0,0,122,64,43,0,20,182,0,161,2
"Ohio","Gallia",2018,365,353,11,1,0,0,0,124,29,4,0,0,0,365,0,0
"Ohio","Geauga",2018,245,196,40,9,0,0,0,129,77,42,0,0,245,0,0,0
"Ohio","Greene",2018,363,262,100,1,0,0,0,122,61,41,0,0,175,0,188,0
"Ohio","Hamilton",2018,365,173,184,7,1,0,0,159,74,51,0,23,126,0,216,0
"Ohio","Harrison",2018,145,142,3,0,0,0,0,60,30,3,103,0,0,0,40,2
"Ohio","Jefferson",2018,365,215,148,2,0,0,0,108,66,47,0,0,93,27,245,0
"Ohio","Knox",2018,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,0
"Ohio","Lake",2018,365,293,61,11,0,0,0,138,67,38,0,0,208,6,151,0
"Ohio","Lawrence",2018,365,319,44,2,0,0,0,119,54,36,0,0,180,1,184,0
"Ohio","Licking",2018,245,210,35,0,0,0,0,100,54,40,0,0,245,0,0,0
"Ohio","Lorain",2018,365,302,62,1,0,0,0,101,57,37,0,0,171,0,194,0
"Ohio","Lucas",2018,365,273,82,9,1,0,0,151,64,41,0,0,195,22,148,0
"Ohio","Madison",2018,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,0
"Ohio","Mahoning",2018,365,304,61,0,0,0,0,90,55,36,0,0,143,0,221,1
"Ohio","Medina",2018,365,286,79,0,0,0,0,100,60,38,0,0,185,0,180,0
"Ohio","Miami",2018,245,207,37,1,0,0,0,140,61,40,0,0,245,0,0,0
"Ohio","Montgomery",2018,363,255,104,4,0,0,0,129,64,43,4,0,181,0,178,0
"Ohio","Morgan",2018,293,292,1,0,0,0,0,52,9,1,0,0,0,293,0,0
"Ohio","Noble",2018,341,314,27,0,0,0,0,97,48,34,0,0,324,0,17,0
"Ohio","Portage",2018,279,233,46,0,0,0,0,100,60,38,0,0,225,0,54,0
"Ohio","Preble",2018,365,265,99,1,0,0,0,107,61,42,0,0,180,0,185,0
"Ohio","Scioto",2018,365,353,12,0,0,0,0,82,35,14,0,0,0,57,109,199
"Ohio","Stark",2018,365,237,125,3,0,0,0,108,69,45,1,0,167,0,197,0
"Ohio","Summit",2018,365,260,104,1,0,0,0,105,63,41,0,0,163,0,202,0
"Ohio","Trumbull",2018,353,284,65,4,0,0,0,108,64,39,0,0,226,0,127,0
"Ohio","Warren",2018,358,260,93,5,0,0,0,136,67,43,0,0,195,0,163,0
"Ohio","Washington",2018,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,0
"Ohio","Wood",2018,245,213,30,2,0,0,0,115,61,38,0,0,245,0,0,0
"Oklahoma","Adair",2018,365,301,62,2,0,0,0,145,58,38,0,0,247,0,107,11
"Oklahoma","Bryan",2018,301,257,41,3,0,0,0,119,58,38,0,0,301,0,0,0
"Oklahoma","Canadian",2018,360,300,54,6,0,0,0,150,64,36,0,0,360,0,0,0
"Oklahoma","Carter",2018,356,293,61,2,0,0,0,128,55,31,0,0,0,0,356,0
"Oklahoma","Choctaw",2018,272,254,18,0,0,0,0,93,49,37,0,0,272,0,0,0
"Oklahoma","Cleveland",2018,365,238,121,6,0,0,0,121,71,45,0,0,190,0,175,0
"Oklahoma","Comanche",2018,365,275,86,4,0,0,0,122,67,40,0,0,298,0,67,0
"Oklahoma","Creek",2018,344,303,40,1,0,0,0,115,51,36,0,0,344,0,0,0
"Oklahoma","Custer",2018,364,355,8,1,0,0,0,104,31,16,0,0,0,0,0,364
"Oklahoma","Dewey",2018,362,261,94,7,0,0,0,115,74,40,0,0,251,0,111,0
"Oklahoma","Garfield",2018,357,349,8,0,0,0,0,70,19,0,0,0,0,357,0,0
"Oklahoma","Jefferson",2018,267,198,64,4,1,0,0,151,71,43,0,0,267,0,0,0
"Oklahoma","Kay",2018,365,275,88,2,0,0,0,114,60,41,0,0,123,8,234,0
"Oklahoma","Le Flore",2018,34,33,1,0,0,0,0,58,40,25,0,0,0,0,32,2
"Oklahoma","Love",2018,272,205,60,7,0,0,0,129,74,43,0,0,272,0,0,0
"Oklahoma","Mayes",2018,365,332,32,1,0,0,0,140,49,32,0,0,261,104,0,0
"Oklahoma","McClain",2018,321,264,54,3,0,0,0,119,61,38,0,0,321,0,0,0
"Oklahoma","Muskogee",2018,365,332,30,2,1,0,0,196,47,19,0,0,0,32,0,333
"Oklahoma","Nowata",2018,354,274,80,0,0,0,0,97,63,41,0,0,194,0,160,0
"Oklahoma","Oklahoma",2018,365,235,121,9,0,0,0,147,74,45,0,11,189,0,161,4
"Oklahoma","Osage",2018,359,303,49,7,0,0,0,143,64,36,0,0,359,0,0,0
"Oklahoma","Ottawa",2018,365,252,112,1,0,0,0,107,62,44,0,0,139,0,224,2
"Oklahoma","Pittsburg",2018,364,285,78,1,0,0,0,108,67,40,0,0,213,0,151,0
"Oklahoma","Sequoyah",2018,363,308,55,0,0,0,0,90,54,35,0,6,209,0,148,0
"Oklahoma","Tulsa",2018,365,190,167,7,1,0,0,192,77,50,0,2,141,0,221,1
"Oklahoma","Washington",2018,8,5,3,0,0,0,0,60,60,43,0,0,2,0,6,0
"Oregon","Baker",2018,257,226,27,3,1,0,0,178,53,22,0,0,0,0,257,0
"Oregon","Benton",2018,269,261,6,2,0,0,0,124,29,14,0,0,0,0,269,0
"Oregon","Clackamas",2018,184,156,21,6,1,0,0,155,70,33,0,0,137,0,47,0
"Oregon","Columbia",2018,271,260,5,4,2,0,0,155,39,24,0,0,132,0,139,0
"Oregon","Crook",2018,302,246,49,4,3,0,0,177,63,24,0,0,0,0,302,0
"Oregon","Deschutes",2018,271,223,31,10,7,0,0,189,71,18,0,0,0,0,271,0
"Oregon","Douglas",2018,234,221,10,2,1,0,0,160,41,19,0,0,0,0,234,0
"Oregon","Grant",2018,269,215,51,1,2,0,0,181,59,25,0,0,0,0,269,0
"Oregon","Harney",2018,296,226,64,4,2,0,0,168,68,25,0,0,0,0,296,0
"Oregon","Jackson",2018,302,208,48,11,29,6,0,294,156,39,0,0,85,0,217,0
"Oregon","Jefferson",2018,92,67,19,5,1,0,0,155,76,37,0,0,0,0,92,0
"Oregon","Josephine",2018,286,194,56,5,30,1,0,228,152,30,0,0,0,0,286,0
"Oregon","Klamath",2018,298,184,70,9,23,11,1,310,159,32,0,0,0,0,298,0
"Oregon","Lake",2018,294,226,45,10,13,0,0,190,86,24,0,0,0,0,294,0
"Oregon","Lane",2018,365,266,91,7,1,0,0,154,71,36,0,0,102,0,259,4
"Oregon","Linn",2018,273,243,24,6,0,0,0,133,51,24,0,0,0,0,273,0
"Oregon","Marion",2018,271,244,21,5,1,0,0,153,49,31,0,0,139,0,132,0
"Oregon","Multnomah",2018,365,330,31,4,0,0,0,132,49,31,5,41,262,0,57,0
"Oregon","Umatilla",2018,254,221,25,3,4,1,0,295,58,33,0,0,94,0,160,0
"Oregon","Union",2018,286,259,19,6,1,1,0,208,48,21,0,0,0,0,266,20
"Oregon","Wallowa",2018,241,212,26,3,0,0,0,136,55,19,0,0,0,0,241,0
"Oregon","Wasco",2018,267,242,20,4,1,0,0,154,50,30,0,0,76,0,186,5
"Oregon","Washington",2018,364,312,46,1,5,0,0,163,57,30,0,54,143,0,167,0
"Pennsylvania","Adams",2018,365,294,69,2,0,0,0,105,62,40,0,0,258,0,107,0
"Pennsylvania","Allegheny",2018,365,159,183,22,1,0,0,154,88,54,0,0,88,25,252,0
"Pennsylvania","Armstrong",2018,360,295,64,1,0,0,0,143,58,38,0,0,227,0,133,0
"Pennsylvania","Beaver",2018,365,246,113,6,0,0,0,136,71,45,0,2,207,0,156,0
"Pennsylvania","Berks",2018,365,270,90,5,0,0,0,117,67,40,0,0,239,0,126,0
"Pennsylvania","Blair",2018,362,296,65,1,0,0,0,132,59,38,0,0,239,4,119,0
"Pennsylvania","Bradford",2018,356,310,46,0,0,0,0,97,53,35,0,2,246,0,108,0
"Pennsylvania","Bucks",2018,333,288,33,9,3,0,0,164,64,33,0,0,333,0,0,0
"Pennsylvania","Cambria",2018,363,297,66,0,0,0,0,93,55,38,0,4,189,1,168,1
"Pennsylvania","Centre",2018,365,286,77,2,0,0,0,122,61,40,0,1,225,0,139,0
"Pennsylvania","Chester",2018,359,270,88,1,0,0,0,112,63,38,0,0,193,0,166,0
"Pennsylvania","Clearfield",2018,343,320,22,1,0,0,0,101,46,33,0,0,343,0,0,0
"Pennsylvania","Cumberland",2018,365,270,95,0,0,0,0,97,60,36,0,0,0,0,365,0
"Pennsylvania","Dauphin",2018,365,279,85,1,0,0,0,108,67,39,0,0,217,0,147,1
"Pennsylvania","Delaware",2018,365,193,166,6,0,0,0,143,73,49,0,1,86,0,278,0
"Pennsylvania","Elk",2018,351,325,26,0,0,0,0,97,48,34,0,0,351,0,0,0
"Pennsylvania","Erie",2018,365,280,85,0,0,0,0,84,59,38,0,7,198,0,159,1
"Pennsylvania","Fayette",2018,228,183,44,1,0,0,0,105,54,37,0,1,141,0,86,0
"Pennsylvania","Franklin",2018,353,343,10,0,0,0,0,74,44,32,0,0,353,0,0,0
"Pennsylvania","Greene",2018,360,323,37,0,0,0,0,100,51,36,0,0,273,0,87,0
"Pennsylvania","Indiana",2018,356,322,33,1,0,0,0,105,50,35,0,0,349,7,0,0
"Pennsylvania","Lackawanna",2018,365,306,59,0,0,0,0,95,60,36,0,19,200,0,146,0
"Pennsylvania","Lancaster",2018,365,246,114,5,0,0,0,126,74,44,0,0,183,0,182,0
"Pennsylvania","Lawrence",2018,358,329,29,0,0,0,0,97,50,32,0,0,358,0,0,0
"Pennsylvania","Lebanon",2018,365,260,103,2,0,0,0,101,64,39,0,0,187,0,178,0
"Pennsylvania","Lehigh",2018,365,272,91,2,0,0,0,126,67,38,0,0,232,0,131,2
"Pennsylvania","Luzerne",2018,365,340,24,1,0,0,0,101,48,32,0,0,354,0,0,11
"Pennsylvania","Lycoming",2018,345,327,18,0,0,0,0,97,44,31,0,0,344,0,0,1
"Pennsylvania","Mercer",2018,365,279,83,3,0,0,0,115,63,40,0,0,279,0,86,0
"Pennsylvania","Monroe",2018,355,319,34,2,0,0,0,108,51,35,0,0,331,0,24,0
"Pennsylvania","Montgomery",2018,352,284,61,7,0,0,0,129,63,37,0,0,216,0,136,0
"Pennsylvania","Northampton",2018,365,251,109,5,0,0,0,136,74,41,0,1,206,0,158,0
"Pennsylvania","Philadelphia",2018,365,217,138,9,1,0,0,156,71,46,0,7,139,0,219,0
"Pennsylvania","Somerset",2018,357,330,27,0,0,0,0,90,47,33,0,0,357,0,0,0
"Pennsylvania","Susquehanna",2018,88,81,7,0,0,0,0,62,47,24,0,0,0,0,88,0
"Pennsylvania","Tioga",2018,347,310,37,0,0,0,0,97,52,35,0,1,286,0,60,0
"Pennsylvania","Warren",2018,365,363,1,1,0,0,0,146,23,7,0,0,0,365,0,0
"Pennsylvania","Washington",2018,365,233,130,2,0,0,0,105,64,45,0,1,184,0,180,0
"Pennsylvania","Westmoreland",2018,364,321,41,2,0,0,0,122,51,36,0,0,263,0,101,0
"Pennsylvania","York",2018,365,268,96,1,0,0,0,101,61,40,0,9,214,0,142,0
"Puerto Rico","Adjuntas",2018,27,27,0,0,0,0,0,32,23,14,0,0,0,0,27,0
"Puerto Rico","Bayamon",2018,305,177,115,7,6,0,0,166,77,46,10,0,0,42,253,0
"Puerto Rico","Caguas",2018,201,200,1,0,0,0,0,54,19,9,177,0,0,0,24,0
"Puerto Rico","Catano",2018,349,288,59,2,0,0,0,116,57,32,0,0,39,63,245,2
"Puerto Rico","Fajardo",2018,24,24,0,0,0,0,0,44,29,19,0,0,0,0,24,0
"Puerto Rico","Guayama",2018,342,342,0,0,0,0,0,40,6,3,0,0,0,342,0,0
"Puerto Rico","Guaynabo",2018,302,291,8,2,1,0,0,169,33,10,100,111,0,0,90,1
"Puerto Rico","Ponce",2018,357,179,173,5,0,0,0,118,71,50,8,0,0,0,302,47
"Rhode Island","Kent",2018,354,318,30,6,0,0,0,140,51,32,0,0,170,0,184,0
"Rhode Island","Providence",2018,365,282,75,8,0,0,0,147,61,42,0,20,193,0,151,1
"Rhode Island","Washington",2018,361,328,28,5,0,0,0,115,49,31,0,0,188,0,173,0
"South Carolina","Aiken",2018,228,206,22,0,0,0,0,93,50,38,0,0,228,0,0,0
"South Carolina","Anderson",2018,261,258,3,0,0,0,0,51,44,33,0,0,261,0,0,0
"South Carolina","Berkeley",2018,262,253,9,0,0,0,0,67,44,31,0,0,262,0,0,0
"South Carolina","Charleston",2018,356,324,32,0,0,0,0,97,50,36,0,3,201,0,151,1
"South Carolina","Chesterfield",2018,344,301,42,1,0,0,0,104,54,35,0,0,225,0,116,3
"South Carolina","Colleton",2018,364,339,25,0,0,0,0,77,48,31,0,0,234,0,130,0
"South Carolina","Darlington",2018,231,222,9,0,0,0,0,87,46,37,0,0,231,0,0,0
"South Carolina","Edgefield",2018,355,321,34,0,0,0,0,90,50,35,0,0,256,0,99,0
"South Carolina","Florence",2018,359,323,36,0,0,0,0,73,51,29,0,0,0,0,359,0
"South Carolina","Georgetown",2018,326,326,0,0,0,0,0,44,27,15,0,0,0,0,0,326
"South Carolina","Greenville",2018,365,298,67,0,0,0,0,87,55,39,0,13,208,0,144,0
"South Carolina","Horry",2018,289,271,18,0,0,0,0,87,48,36,0,0,289,0,0,0
"South Carolina","Lexington",2018,365,306,59,0,0,0,0,92,53,32,0,0,0,3,352,10
"South Carolina","Oconee",2018,364,323,41,0,0,0,0,97,51,37,0,0,311,0,53,0
"South Carolina","Pickens",2018,273,249,24,0,0,0,0,87,50,38,0,0,273,0,0,0
"South Carolina","Richland",2018,365,312,52,1,0,0,0,101,53,37,0,2,274,0,89,0
"South Carolina","Spartanburg",2018,365,296,69,0,0,0,0,77,56,40,0,0,154,0,211,0
"South Carolina","York",2018,362,308,51,3,0,0,0,115,57,36,0,0,286,5,71,0
"South Dakota","Brookings",2018,365,317,47,1,0,0,0,101,54,36,0,0,292,0,51,22
"South Dakota","Brown",2018,121,114,5,1,0,0,1,429,45,24,0,0,0,0,109,12
"South Dakota","Codington",2018,365,322,42,1,0,0,0,103,52,31,0,0,0,0,275,90
"South Dakota","Custer",2018,365,317,48,0,0,0,0,88,51,41,0,0,349,0,15,1
"South Dakota","Hughes",2018,354,339,14,1,0,0,0,108,32,13,0,0,0,0,354,0
"South Dakota","Jackson",2018,365,319,45,1,0,0,0,123,54,41,0,0,315,0,47,3
"South Dakota","Meade",2018,362,361,1,0,0,0,0,53,37,29,0,0,311,0,0,51
"South Dakota","Minnehaha",2018,365,309,53,3,0,0,0,115,59,37,0,11,269,0,82,3
"South Dakota","Pennington",2018,365,289,74,2,0,0,0,118,59,30,0,37,0,0,148,180
"South Dakota","Union",2018,365,288,74,3,0,0,0,112,61,39,0,0,246,0,84,35
"Tennessee","Anderson",2018,360,327,33,0,0,0,0,90,50,33,0,0,229,131,0,0
"Tennessee","Blount",2018,365,301,63,1,0,0,0,108,58,40,0,0,270,0,95,0
"Tennessee","Claiborne",2018,355,335,20,0,0,0,0,87,47,34,0,0,355,0,0,0
"Tennessee","Davidson",2018,365,255,105,4,1,0,0,151,64,43,0,22,121,0,222,0
"Tennessee","DeKalb",2018,348,331,17,0,0,0,0,87,46,33,0,0,348,0,0,0
"Tennessee","Dyer",2018,356,325,31,0,0,0,0,80,49,29,0,0,0,0,356,0
"Tennessee","Hamilton",2018,364,262,101,1,0,0,0,101,61,43,0,0,167,0,197,0
"Tennessee","Jefferson",2018,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,0
"Tennessee","Knox",2018,364,251,112,1,0,0,0,112,64,43,0,0,163,0,201,0
"Tennessee","Lawrence",2018,352,328,24,0,0,0,0,66,47,27,0,0,0,0,352,0
"Tennessee","Loudon",2018,365,311,53,1,0,0,0,133,54,35,0,0,204,0,161,0
"Tennessee","Madison",2018,351,321,30,0,0,0,0,78,49,26,0,0,0,0,351,0
"Tennessee","Maury",2018,331,307,24,0,0,0,0,66,48,27,0,0,0,0,331,0
"Tennessee","McMinn",2018,356,316,40,0,0,0,0,67,51,29,0,0,0,0,356,0
"Tennessee","Montgomery",2018,354,305,49,0,0,0,0,78,53,30,0,0,0,0,354,0
"Tennessee","Putnam",2018,352,319,33,0,0,0,0,64,49,27,0,0,0,0,352,0
"Tennessee","Roane",2018,355,323,32,0,0,0,0,62,49,27,0,0,0,0,355,0
"Tennessee","Sevier",2018,364,306,54,4,0,0,0,115,64,43,0,0,364,0,0,0
"Tennessee","Shelby",2018,365,274,83,8,0,0,0,133,68,40,0,16,232,0,117,0
"Tennessee","Sullivan",2018,365,240,111,14,0,0,0,114,74,44,0,0,158,123,84,0
"Tennessee","Sumner",2018,346,283,61,2,0,0,0,133,58,38,0,0,208,0,138,0
"Tennessee","Williamson",2018,245,212,32,1,0,0,0,108,58,39,0,0,245,0,0,0
"Tennessee","Wilson",2018,191,158,31,2,0,0,0,119,61,38,0,0,191,0,0,0
"Texas","Bell",2018,365,320,40,5,0,0,0,136,54,36,0,0,365,0,0,0
"Texas","Bexar",2018,365,251,103,10,1,0,0,162,70,43,0,6,199,2,157,1
"Texas","Bowie",2018,297,246,50,1,0,0,0,106,56,35,0,0,0,0,297,0
"Texas","Brazoria",2018,365,329,31,4,1,0,0,166,50,31,0,12,353,0,0,0
"Texas","Brewster",2018,362,311,51,0,0,0,0,97,54,39,0,0,314,0,48,0
"Texas","Cameron",2018,365,246,119,0,0,0,0,99,64,41,0,0,127,0,238,0
"Texas","Collin",2018,361,296,49,16,0,0,0,150,71,37,0,0,361,0,0,0
"Texas","Culberson",2018,78,72,6,0,0,0,0,78,47,28,0,0,0,0,78,0
"Texas","Dallas",2018,365,240,106,16,3,0,0,161,77,44,0,21,185,0,158,1
"Texas","Denton",2018,365,282,69,13,1,0,0,151,74,40,0,12,300,0,53,0
"Texas","Ector",2018,337,296,41,0,0,0,0,91,53,30,0,0,0,0,337,0
"Texas","El Paso",2018,365,133,215,15,2,0,0,164,84,55,0,26,190,0,147,2
"Texas","Ellis",2018,365,282,75,8,0,0,0,120,66,38,0,8,213,0,144,0
"Texas","Fayette",2018,330,292,38,0,0,0,0,96,53,25,0,0,0,0,330,0
"Texas","Freestone",2018,347,343,4,0,0,0,0,86,4,0,0,0,0,347,0,0
"Texas","Galveston",2018,365,315,40,9,0,1,0,202,57,33,0,5,295,2,62,1
"Texas","Gregg",2018,364,320,43,1,0,0,0,140,58,34,0,3,343,18,0,0
"Texas","Harris",2018,365,178,160,19,7,1,0,204,87,51,0,31,131,2,198,3
"Texas","Harrison",2018,365,301,63,1,0,0,0,111,56,36,0,1,196,22,146,0
"Texas","Hidalgo",2018,363,238,121,4,0,0,0,115,67,41,0,0,114,0,249,0
"Texas","Hood",2018,362,316,41,5,0,0,0,133,54,33,0,0,362,0,0,0
"Texas","Howard",2018,362,314,39,8,1,0,0,200,55,7,0,0,0,362,0,0
"Texas","Hunt",2018,365,329,32,3,1,0,0,154,50,32,0,3,362,0,0,0
"Texas","Hutchinson",2018,358,222,50,78,8,0,0,168,126,20,0,0,0,358,0,0
"Texas","Jefferson",2018,365,222,132,10,1,0,0,154,78,45,0,0,162,19,184,0
"Texas","Johnson",2018,354,302,44,7,1,0,0,156,61,35,0,0,354,0,0,0
"Texas","Kaufman",2018,365,305,59,1,0,0,0,122,58,35,0,2,260,0,103,0
"Texas","Kleberg",2018,342,243,95,3,1,0,0,160,65,35,0,0,0,0,342,0
"Texas","Lubbock",2018,303,275,27,1,0,0,0,134,49,25,0,0,0,0,303,0
"Texas","Maverick",2018,342,292,50,0,0,0,0,100,54,28,0,0,0,0,342,0
"Texas","McLennan",2018,312,268,44,0,0,0,0,98,55,35,1,0,267,0,44,0
"Texas","Milam",2018,350,350,0,0,0,0,0,29,0,0,0,0,0,350,0,0
"Texas","Montgomery",2018,365,277,77,10,1,0,0,156,74,40,0,0,264,0,101,0
"Texas","Navarro",2018,365,254,98,11,2,0,0,200,80,40,0,4,213,66,82,0
"Texas","Nueces",2018,365,284,81,0,0,0,0,99,63,38,0,0,170,0,195,0
"Texas","Orange",2018,365,238,117,10,0,0,0,122,70,44,0,0,140,23,202,0
